Start time,Category,Name,Distance,Time elapsed,Avg. speed,Avg. pace,Avg. HR,Norm Power,Intensity Factor,Avg. power,Avg. grade,Ascending,Descending,TRIMP,Training Stress Score,ATL Power,CTL Power,TSB (Pre),TSB (Post),Avg. cadence
4/8/2012 3:57:38 PM,Running/Walking,,11.39,01:30:07,7.6,00:07:54,145,331,1.44,307,0.0%,18,-15,183,310,126,116,5,-10
4/7/2012 10:16:48 AM,Running/Walking: Trail,,5.35,00:55:05,5.8,00:10:17,130,357,1.55,267,0.2%,907,-940,81,220,107,112,14,5
4/6/2012 6:44:11 PM,Running/Walking: Trail,,2.96,00:25:45,6.9,00:08:42,128,401,1.74,335,0.1%,214,-231,34,130,96,110,16,14
4/5/2012 6:54:15 PM,Running/Walking,,6.05,00:46:29,7.8,00:07:41,140,326,1.42,319,0.0%,9,-5,85,155,93,109,23,16
4/5/2012 9:12:17 AM,Running/Walking,,1.03,00:09:08,6.7,00:08:54,,260,1.13,257,0.0%,,,0,19,93,109,23,16
4/4/2012 9:32:29 PM,Running/Walking,,4.70,00:37:42,7.5,00:08:01,135,305,1.33,299,0.0%,,,62,111,84,108,26,23
4/3/2012 6:46:57 AM,Biking,,35.28,02:16:26,15.5,00:03:52,128,,,,0.0%,348,-1,190,0,82,108,20,26
4/1/2012 7:51:10 PM,Running/Walking,,4.07,00:35:41,6.8,00:08:46,128,278,1.21,265,0.0%,,-1,46,86,99,112,21,13
4/1/2012 12:30:08 PM,Running/Walking,,4.54,00:35:38,7.6,00:07:50,140,315,1.37,309,0.0%,,,65,112,99,112,21,13
3/31/2012 2:31:29 PM,Running/Walking,,4.87,00:40:39,7.2,00:08:21,130,288,1.25,284,0.0%,14,-9,59,106,89,110,23,21
3/30/2012 12:36:05 PM,Running/Walking,,1.56,00:13:06,7.1,00:08:25,139,286,1.24,279,0.0%,,,24,34,87,111,19,23
3/29/2012 8:31:38 PM,Running/Walking,,1.74,00:15:58,6.5,00:09:12,125,254,1.10,247,0.0%,,,19,32,93,112,15,19
3/26/2012 11:41:52 PM,Running/Walking,,1.82,00:45:11,2.4,00:24:46,,73,0.32,72,0.0%,,,0,8,120,119,-9,-1,47.3
3/26/2012 6:18:20 PM,Running/Walking,,0.75,00:16:22,2.7,00:21:55,,81,0.35,80,0.1%,,,0,3,120,119,-9,-1,49.4
3/26/2012 5:46:24 PM,Running/Walking,,1.32,00:24:36,3.2,00:18:40,,98,0.43,95,0.0%,,,0,7,120,119,-9,-1,52.7
3/25/2012 7:30:55 AM,Running/Walking: Race,2012 Oakland Marathon,26.52,03:41:29,7.2,00:08:21,147,298,1.30,284,-0.1%,548,-643,464,613,130,121,29,-9,88.0
3/21/2012 8:30:16 PM,Running/Walking,,4.53,00:37:35,7.2,00:08:17,138,295,1.28,287,0.0%,241,-201,61,103,108,118,9,9
3/20/2012 5:37:22 PM,Running/Walking: Speedwork,,8.94,01:13:34,7.3,00:08:13,148,322,1.40,298,0.1%,13,,161,238,109,118,20,9,87.5
3/19/2012 4:04:40 PM,Running/Walking,,4.07,00:29:58,8.1,00:07:21,145,349,1.52,341,0.0%,,,61,115,96,115,21,20
3/18/2012 3:39:07 PM,Running/Walking,,12.48,01:35:31,7.8,00:07:39,151,328,1.43,323,0.0%,17,-7,220,324,94,115,40,21,89.8
3/17/2012 4:31:24 PM,Running/Walking,,4.68,00:34:04,8.2,00:07:17,140,361,1.57,348,0.0%,,,62,140,71,111,46,40
3/16/2012 5:45:09 PM,Running/Walking,,4.06,00:31:16,7.8,00:07:41,140,327,1.42,319,0.0%,,,57,105,64,110,51,46
3/15/2012 6:08:28 PM,Running/Walking,,6.03,00:48:55,7.4,00:08:06,138,306,1.33,297,0.0%,6,-6,80,144,60,110,58,51
3/14/2012 4:31:03 PM,Running/Walking,,3.90,00:28:26,8.2,00:07:17,140,358,1.56,347,0.0%,,,52,115,52,110,64,58
3/13/2012 10:58:36 AM,Running/Walking,,1.56,00:12:50,7.3,00:08:14,130,295,1.28,289,0.0%,,,19,35,45,110,65,64
3/12/2012 3:38:04 PM,Running/Walking,,3.04,00:24:51,7.3,00:08:09,135,298,1.30,293,0.0%,,,41,70,46,111,69,65
3/12/2012 11:16:13 AM,Running/Walking,,1.57,00:29:41,3.2,00:18:51,,95,0.41,93,0.0%,,,0,8,46,111,69,65,53.2
3/11/2012 7:36:56 PM,Running/Walking,,1.02,00:10:08,6.0,00:09:55,,241,1.05,226,0.0%,,,0,19,43,112,69,69
3/10/2012 11:14:03 PM,Running/Walking,,1.75,00:16:36,6.3,00:09:30,,241,1.05,235,0.0%,39,-39,0,30,45,114,69,69
3/9/2012 1:11:19 PM,Running/Walking,,0.42,00:04:24,5.8,00:10:25,,205,0.89,206,-0.1%,,,0,6,47,116,67,69
3/9/2012 9:49:09 AM,Running/Walking,,1.02,00:20:03,3.1,00:19:34,,89,0.39,89,0.0%,,,0,5,47,116,67,69
3/8/2012 8:07:39 PM,Running/Walking,,1.04,00:22:28,2.8,00:21:40,,79,0.34,78,0.0%,46,-26,0,4,51,118,65,67
2/29/2012 5:06:46 PM,Running/Walking,,3.10,00:26:18,7.1,00:08:29,130,284,1.23,277,0.0%,,,38,66,107,139,29,32
2/28/2012 10:25:36 AM,Running/Walking,,3.07,00:26:43,6.9,00:08:42,128,272,1.18,267,0.0%,,,35,62,112,141,26,29
2/27/2012 8:03:25 PM,Running/Walking,,3.06,00:28:56,6.3,00:09:27,125,243,1.06,237,0.0%,,,34,54,116,143,22,26
2/27/2012 4:49:31 PM,Biking,,29.24,01:57:12,15.0,00:04:00,,,,,0.0%,,,0,0,116,143,22,26
2/26/2012 7:15:45 PM,Running/Walking,,1.01,00:10:03,6.0,00:09:55,120,222,0.97,221,0.0%,,,10,16,123,145,14,22
2/24/2012 9:41:24 PM,Running/Walking,,3.05,00:30:58,5.9,00:10:08,125,226,0.98,216,0.0%,4,-3,36,50,147,150,-4,4
2/21/2012 5:44:57 PM,Running/Walking: Speedwork,,10.06,01:24:15,7.2,00:08:22,147,324,1.41,289,-0.2%,1,-5,183,277,189,159,-19,-30,87.7
2/21/2012 7:18:17 AM,Running/Walking,,3.39,00:30:35,6.6,00:09:01,125,259,1.13,254,0.0%,,,35,64,189,159,-19,-30,90.2
2/20/2012 5:39:46 PM,Running/Walking,,3.87,00:34:33,6.7,00:08:56,126,261,1.13,257,0.0%,,,45,74,174,155,-22,-19
2/20/2012 10:07:11 AM,Running/Walking,,3.42,00:31:11,6.6,00:09:06,125,255,1.11,250,0.0%,,,36,64,174,155,-22,-19
2/19/2012 10:41:20 AM,Running/Walking,,18.00,02:31:40,7.1,00:08:25,136,286,1.24,280,0.0%,29,-17,250,390,178,156,-6,-22
2/16/2012 5:21:41 PM,Running/Walking,,11.61,01:34:15,7.4,00:08:07,144,305,1.32,297,0.0%,2,-17,186,275,189,157,-21,-32,90.4
2/16/2012 10:15:57 AM,Running/Walking,,3.01,00:25:56,7.0,00:08:36,128,277,1.20,270,0.0%,,,34,63,189,157,-21,-32
2/15/2012 7:55:08 PM,Running/Walking,,4.06,00:34:28,7.1,00:08:29,138,275,1.19,269,0.0%,,,56,82,175,153,-23,-21,88.3
2/15/2012 8:56:31 AM,Running/Walking,,3.61,00:30:18,7.1,00:08:23,138,280,1.22,273,0.0%,,-1,50,75,175,153,-23,-21
2/14/2012 5:47:12 PM,Running/Walking: Speedwork,,10.76,01:27:27,7.4,00:08:07,143,305,1.33,290,0.0%,,-2,171,256,176,153,-12,-23
2/14/2012 9:12:03 AM,Running/Walking,,3.63,00:30:56,7.0,00:08:30,135,272,1.18,267,0.0%,,,51,72,176,153,-12,-23
2/13/2012 5:58:06 PM,Running/Walking,,3.46,00:30:11,6.9,00:08:43,128,265,1.15,258,0.0%,,,39,67,161,150,-14,-12
2/13/2012 7:24:06 AM,Running/Walking,,3.46,00:30:11,6.9,00:08:43,128,265,1.15,258,0.0%,,,39,67,161,150,-14,-12
2/12/2012 8:54:55 AM,Running/Walking,,17.25,02:25:28,7.1,00:08:26,134,278,1.21,272,0.0%,23,-21,230,355,164,150,1,-14
2/11/2012 6:25:47 PM,Running/Walking,,4.05,00:32:33,7.5,00:08:02,138,304,1.32,292,0.0%,,,53,95,145,145,-3,1
2/9/2012 4:53:05 PM,Running/Walking,,11.12,01:33:30,7.1,00:08:24,136,282,1.23,273,-0.1%,11,-25,153,233,165,150,-5,-15
2/9/2012 9:36:51 AM,Running/Walking,,3.24,00:27:54,7.0,00:08:37,130,268,1.17,262,0.0%,4,,41,63,165,150,-5,-15
2/8/2012 7:03:22 PM,Running/Walking,,3.07,00:28:02,6.6,00:09:08,128,255,1.11,244,0.0%,1,,37,58,152,147,-8,-5
2/8/2012 9:13:28 AM,Running/Walking,,3.06,00:26:27,6.9,00:08:38,130,266,1.16,261,0.0%,,,39,59,152,147,-8,-5
2/7/2012 6:05:27 PM,Running/Walking: Speedwork,,10.50,01:28:49,7.1,00:08:27,141,299,1.30,273,0.0%,,,168,249,155,147,4,-8
2/7/2012 8:04:43 AM,Running/Walking,,2.89,00:25:25,6.8,00:08:46,125,271,1.18,256,0.0%,,,30,59,155,147,4,-8
2/6/2012 6:58:17 PM,Running/Walking,,3.61,00:31:47,6.8,00:08:48,125,264,1.15,256,0.0%,,,37,70,140,144,4,4
2/6/2012 6:43:04 AM,Running/Walking,,3.41,00:29:17,7.0,00:08:34,132,271,1.18,264,0.0%,,,43,68,140,144,4,4
2/5/2012 8:06:52 AM,Running/Walking,2012 Davis Stampede Half Marathon,13.05,01:54:15,6.9,00:08:45,135,264,1.15,258,0.0%,25,-55,187,251,140,144,12,4
2/4/2012 6:48:02 PM,Running/Walking,,3.26,00:28:35,6.9,00:08:45,124,265,1.15,257,0.0%,,,33,63,129,142,16,12
2/4/2012 10:32:57 AM,Running/Walking,,5.33,00:45:48,7.0,00:08:35,125,269,1.17,264,0.0%,,,53,105,129,142,16,12
2/1/2012 5:00:40 PM,Running/Walking,,4.38,00:33:21,7.9,00:07:37,144,332,1.45,317,0.0%,,,68,116,152,147,-2,-5
2/1/2012 10:08:30 AM,Running/Walking,,3.44,00:29:20,7.0,00:08:32,131,278,1.21,269,0.0%,,,43,71,152,147,-2,-5
1/31/2012 7:53:58 AM,Running/Walking,,6.92,01:10:00,5.9,00:10:06,120,220,0.96,207,0.0%,2,-3,72,106,148,146,-5,-2
1/29/2012 5:25:04 PM,Running/Walking,,1.63,00:17:35,5.6,00:10:46,116,236,1.03,197,0.1%,,-2,18,31,167,150,-28,-17
1/28/2012 7:52:17 AM,Running/Walking,,18.50,02:27:02,7.5,00:07:56,148,297,1.29,288,0.0%,20,-24,319,408,181,153,-11,-28
1/26/2012 10:23:49 AM,Running/Walking,,10.46,01:24:45,7.4,00:08:06,148,287,1.25,282,0.0%,22,-13,185,219,174,151,-21,-24
1/25/2012 10:12:57 AM,Running/Walking,,6.04,00:51:39,7.0,00:08:32,131,270,1.17,263,0.0%,14,-9,73,118,170,149,-25,-21
1/24/2012 5:45:58 PM,Running/Walking: Tempo,,11.64,01:28:02,7.9,00:07:33,146,329,1.43,314,0.0%,3,,188,298,175,150,-16,-25
1/23/2012 1:13:39 PM,Running/Walking,,3.85,00:31:33,7.3,00:08:12,135,284,1.24,277,0.0%,,,52,80,163,147,-23,-16
1/22/2012 11:46:49 AM,Running/Walking,,18.23,02:31:43,7.2,00:08:19,135,277,1.21,271,0.0%,26,-15,244,367,171,148,-8,-23
1/21/2012 10:27:49 AM,Running/Walking,,3.43,00:26:46,7.7,00:07:47,140,309,1.34,299,0.0%,,,49,80,151,143,-14,-8
1/20/2012 7:03:45 PM,Running/Walking,,6.25,00:48:46,7.7,00:07:48,142,325,1.41,299,0.0%,10,-8,89,162,158,145,-9,-14
1/20/2012 11:03:50 AM,Running/Walking,,3.06,00:25:49,7.1,00:08:25,130,271,1.18,265,0.0%,,,38,60,158,145,-9,-14
1/18/2012 10:16:19 AM,Running/Walking,,6.05,00:46:29,7.8,00:07:41,140,318,1.38,307,0.0%,8,-9,86,148,167,146,-23,-21
1/17/2012 4:27:18 PM,Running/Walking,,10.13,01:22:18,7.4,00:08:07,139,290,1.26,281,0.0%,8,-9,145,217,169,146,-20,-23
1/16/2012 10:07:30 AM,Running/Walking,,3.09,00:25:57,7.1,00:08:24,135,272,1.18,266,0.0%,,,42,61,164,144,-28,-20
1/15/2012 7:42:18 PM,Running/Walking,,9.95,01:25:15,7.0,00:08:34,133,268,1.16,259,0.0%,15,-13,128,192,175,146,-28,-28
1/14/2012 9:56:02 AM,Running/Walking: Tempo,,7.54,00:56:43,8.0,00:07:31,146,337,1.46,318,0.0%,,,122,203,173,145,-26,-28
1/12/2012 12:22:14 PM,Running/Walking,,7.57,01:03:02,7.2,00:08:19,140,287,1.25,274,0.0%,8,-9,115,163,187,147,-43,-40
1/11/2012 5:55:41 PM,Running/Walking,,3.46,00:29:09,7.1,00:08:26,130,288,1.25,268,0.0%,,,43,76,189,147,-47,-43
1/11/2012 7:58:14 AM,Running/Walking,,3.42,00:30:01,6.8,00:08:46,120,259,1.13,252,0.0%,,,31,63,189,147,-47,-43
1/10/2012 5:44:32 PM,Running/Walking: Tempo,,8.33,01:06:03,7.6,00:07:55,145,309,1.34,294,-0.1%,1,,133,198,194,147,-43,-47
1/10/2012 8:26:08 AM,Running/Walking,,2.95,00:24:13,7.3,00:08:13,135,281,1.22,275,0.0%,,,40,60,194,147,-43,-47
1/9/2012 6:06:58 PM,Running/Walking,,3.37,00:27:28,7.4,00:08:08,133,296,1.29,282,0.0%,,,37,76,188,145,-48,-43
1/9/2012 9:19:10 AM,Running/Walking,,3.09,00:24:54,7.5,00:08:02,135,294,1.28,285,0.0%,,,41,68,188,145,-48,-43
1/8/2012 5:16:35 PM,Running/Walking,,3.07,00:25:06,7.3,00:08:09,138,290,1.26,278,0.0%,,,41,67,192,145,-51,-48
1/8/2012 10:31:05 AM,Running/Walking,,4.90,00:42:43,6.9,00:08:42,125,261,1.14,255,0.0%,12,-11,49,91,192,145,-51,-48
1/7/2012 7:35:04 AM,Running/Walking,,15.16,02:11:57,6.9,00:08:42,140,261,1.14,254,0.0%,,-4,227,283,196,144,-46,-51
1/6/2012 12:20:49 PM,Running/Walking,,1.56,00:14:04,6.6,00:09:02,119,252,1.09,243,0.0%,,,14,28,187,141,-59,-46
1/5/2012 5:45:06 PM,Running/Walking: Tempo,,9.55,01:14:36,7.7,00:07:48,149,306,1.33,299,0.1%,4,,177,219,203,144,-54,-59
1/5/2012 8:52:05 AM,Running/Walking,,3.07,00:25:12,7.3,00:08:12,135,295,1.28,279,0.0%,,,41,69,203,144,-54,-59
1/4/2012 7:53:07 PM,Running/Walking,,4.92,00:41:04,7.2,00:08:21,130,273,1.19,271,0.0%,10,,60,96,194,141,-54,-54
1/4/2012 7:46:39 AM,Running/Walking,,5.31,00:44:18,7.2,00:08:20,138,277,1.20,270,0.0%,,,72,107,194,141,-54,-54
1/3/2012 5:42:41 PM,Running/Walking: Speedwork,,10.55,01:20:56,7.8,00:07:40,151,333,1.45,310,0.0%,,,197,281,194,139,-43,-54
1/3/2012 7:37:50 AM,Running/Walking,,3.10,00:25:35,7.3,00:08:15,130,287,1.25,275,0.0%,,,37,66,194,139,-43,-54
1/2/2012 5:33:03 PM,Running/Walking,,4.40,00:37:28,7.0,00:08:31,130,277,1.20,262,0.0%,,,55,91,178,135,-42,-43
1/2/2012 11:21:11 AM,Running/Walking,,5.27,00:43:49,7.2,00:08:18,135,283,1.23,272,0.0%,9,-6,72,111,178,135,-42,-43
1/1/2012 10:52:15 AM,Running/Walking,,4.38,00:37:06,7.1,00:08:28,132,279,1.21,266,0.0%,,,54,91,176,134,-50,-42
12/31/2011 9:03:31 AM,Running/Walking: Trail,,10.98,02:01:46,5.4,00:11:05,140,290,1.26,225,0.9%,1845,-1798,220,318,184,134,-40,-50
12/30/2011 11:46:05 AM,Running/Walking,,1.76,00:17:19,6.1,00:09:51,,218,0.95,213,0.1%,10,,0,26,171,131,-53,-40
12/29/2011 5:49:04 PM,Running/Walking,,8.28,01:08:18,7.3,00:08:14,141,276,1.20,276,0.0%,6,1,128,163,185,133,-53,-53
12/29/2011 9:10:14 AM,Running/Walking,,2.03,00:17:56,6.8,00:08:50,120,256,1.11,249,0.0%,,,18,37,185,133,-53,-53
12/28/2011 8:10:56 PM,Running/Walking,,5.12,00:44:46,6.9,00:08:44,125,263,1.15,253,0.0%,,,52,98,184,131,-55,-53
12/28/2011 8:34:41 AM,Running/Walking,,3.37,00:29:15,6.9,00:08:40,125,262,1.14,255,0.0%,,,34,63,184,131,-55,-53
12/27/2011 5:45:14 PM,Running/Walking: Speedwork,,9.32,01:15:17,7.4,00:08:04,142,321,1.40,289,0.0%,2,-2,146,242,186,131,-52,-55
12/26/2011 2:25:52 PM,Running/Walking,,3.87,00:31:32,7.4,00:08:09,134,285,1.24,278,0.0%,,,50,81,181,128,-61,-52
12/25/2011 9:22:25 AM,Running/Walking: Trail,,14.57,02:23:50,6.1,00:09:52,142,310,1.35,254,1.0%,2130,-2062,277,433,191,129,-43,-61
12/24/2011 6:49:43 PM,Running/Walking: Trail,,4.69,00:44:08,6.4,00:09:24,,325,1.41,274,0.2%,435,-434,0,147,166,123,-46,-43
12/22/2011 3:04:15 PM,Running/Walking,,8.20,01:05:13,7.5,00:07:56,139,303,1.32,291,0.0%,3,-4,115,188,185,125,-58,-60
12/22/2011 8:11:48 AM,Running/Walking,,2.02,00:17:06,7.1,00:08:27,129,272,1.18,265,0.0%,,,22,40,185,125,-58,-60
12/21/2011 6:33:05 PM,Running/Walking,,5.26,00:41:52,7.5,00:07:57,140,303,1.32,290,0.0%,,-2,76,121,181,123,-59,-58
12/21/2011 9:37:26 AM,Running/Walking,,3.06,00:25:52,7.1,00:08:26,135,275,1.20,266,0.0%,,,42,62,181,123,-59,-58
12/20/2011 9:19:31 PM,Running/Walking,,3.06,00:25:49,7.1,00:08:25,135,270,1.18,265,0.0%,,,42,59,181,121,-55,-59
12/20/2011 10:03:18 AM,Running/Walking,,8.25,01:07:59,7.3,00:08:14,137,297,1.29,277,0.0%,1,-6,114,189,181,121,-55,-59
12/19/2011 4:58:49 PM,Running/Walking,,3.10,00:26:24,7.0,00:08:30,138,267,1.16,262,0.0%,,,43,59,174,119,-53,-55
12/19/2011 8:28:22 AM,Running/Walking: Trail,,3.52,00:32:01,6.6,00:09:05,138,391,1.70,309,-0.1%,359,-348,52,152,174,119,-53,-55
12/18/2011 11:26:30 AM,Running/Walking: Trail,,12.93,01:55:49,6.7,00:08:57,147,276,1.20,246,-0.1%,1621,-1622,245,275,170,117,-46,-53
12/17/2011 6:31:27 PM,Running/Walking: Tempo,,6.92,00:57:19,7.2,00:08:16,142,456,1.98,327,-0.1%,407,-455,114,376,159,113,-30,-46
12/15/2011 4:53:37 PM,Running/Walking: Trail,,8.04,01:59:32,4.0,00:14:52,120,207,0.90,150,1.2%,1508,-1497,127,149,152,110,-37,-41
12/15/2011 10:06:33 AM,Running/Walking: Trail,,3.48,00:28:55,7.2,00:08:18,137,268,1.17,229,-0.3%,405,-390,47,65,152,110,-37,-41
12/14/2011 8:57:10 AM,Running/Walking,,2.93,00:24:20,7.2,00:08:17,137,277,1.20,271,0.0%,,,40,59,145,108,-45,-37
12/13/2011 5:47:22 PM,Running/Walking: Speedwork,,8.41,01:06:38,7.6,00:07:55,140,304,1.32,295,0.0%,,-2,121,193,154,109,-38,-45
12/13/2011 9:08:50 AM,Running/Walking,,2.91,00:24:09,7.2,00:08:17,138,277,1.21,271,0.0%,,,40,59,154,109,-38,-45
12/12/2011 7:30:22 PM,Running/Walking,,3.62,00:31:16,6.9,00:08:38,130,262,1.14,257,0.0%,,,46,68,144,106,-41,-38
12/12/2011 11:51:17 AM,Running/Walking,,2.75,00:23:28,7.0,00:08:32,128,269,1.17,262,0.0%,,,31,53,144,106,-41,-38
12/11/2011 2:01:09 PM,Running/Walking,,5.14,00:38:28,8.0,00:07:28,150,328,1.43,318,0.0%,,,90,130,147,106,-43,-41
12/10/2011 9:27:37 AM,Running/Walking,,13.02,01:51:35,7.0,00:08:34,133,264,1.15,260,0.0%,10,-4,169,246,148,105,-36,-43
12/9/2011 1:56:51 PM,Running/Walking,,2.04,00:17:25,7.0,00:08:31,,273,1.19,263,0.0%,,,0,41,139,102,-45,-36
12/8/2011 6:22:06 PM,Running/Walking: Tempo,,5.13,00:37:58,8.1,00:07:24,147,343,1.49,324,0.0%,,,85,141,148,103,-42,-45
12/8/2011 8:35:37 AM,Running/Walking,,3.07,00:26:04,7.1,00:08:28,130,270,1.17,264,0.0%,,,38,60,148,103,-42,-45
12/7/2011 3:52:49 PM,Running/Walking,,8.27,01:09:47,7.1,00:08:26,133,271,1.18,265,0.0%,4,-1,107,161,143,101,-34,-42
12/7/2011 8:22:18 AM,Running/Walking,,3.92,00:31:30,7.5,00:08:01,125,300,1.31,288,-0.1%,,,37,89,143,101,-34,-42
12/6/2011 6:09:02 PM,Running/Walking,GVH Jingle Bell Run,3.63,00:31:06,7.0,00:08:34,125,277,1.21,263,0.1%,19,-7,36,75,132,98,-33,-34
12/6/2011 6:40:44 AM,Running/Walking,,4.36,00:36:48,7.1,00:08:26,130,274,1.19,266,0.0%,,,54,87,132,98,-33,-34
12/5/2011 6:16:40 PM,Running/Walking,,3.45,00:29:31,7.0,00:08:32,128,266,1.15,260,0.0%,,,38,65,129,97,-35,-33
12/5/2011 7:22:59 AM,Running/Walking,,2.03,00:18:11,6.7,00:08:57,118,252,1.10,243,0.0%,,,19,36,129,97,-35,-33
12/4/2011 1:14:38 PM,Running/Walking,,12.86,01:51:15,6.9,00:08:39,138,262,1.14,256,0.0%,14,-19,193,241,132,97,-28,-35
12/3/2011 10:53:59 AM,Running/Walking: Tempo,,6.12,00:46:25,7.9,00:07:35,156,322,1.40,311,0.0%,,,120,151,121,94,-26,-28
12/2/2011 8:09:02 AM,Running/Walking,,1.56,00:13:12,7.1,00:08:28,130,268,1.16,263,0.0%,,,19,30,118,92,-33,-26
12/1/2011 5:41:49 PM,Running/Walking,,4.38,00:38:12,6.9,00:08:42,125,260,1.13,254,0.0%,,,44,81,127,94,-25,-33
12/1/2011 10:19:49 AM,Running/Walking,,8.26,01:11:50,6.9,00:08:41,133,262,1.14,255,0.0%,4,-1,110,155,127,94,-25,-33
11/30/2011 6:41:37 PM,Running/Walking,,4.32,00:40:40,6.4,00:09:25,118,248,1.08,231,-0.1%,,-25,43,78,116,91,-26,-25
11/30/2011 6:34:46 AM,Running/Walking,,2.03,00:18:56,6.4,00:09:18,120,241,1.05,232,0.0%,,-9,19,35,116,91,-26,-25
11/29/2011 5:40:46 PM,Running/Walking: Speedwork,,8.28,01:14:39,6.7,00:09:01,145,286,1.24,249,0.1%,9,-22,151,191,116,90,-18,-26
11/29/2011 7:56:49 AM,Running/Walking,,2.03,00:17:28,7.0,00:08:36,132,263,1.14,258,0.0%,,,26,38,116,90,-18,-26
11/28/2011 8:11:53 PM,Running/Walking,,1.00,00:11:22,5.3,00:11:22,,202,0.88,179,0.1%,,,0,15,105,87,-24,-18
11/28/2011 1:19:57 PM,Running/Walking,,1.03,00:10:44,5.8,00:10:22,,230,1.00,205,0.1%,,,0,18,105,87,-24,-18
11/27/2011 10:45:30 AM,Running/Walking: Trail,,9.90,01:52:51,5.3,00:11:24,145,261,1.13,205,-0.3%,1835,-1858,223,235,112,88,-15,-24
11/26/2011 4:11:18 PM,Running/Walking: Trail,,4.51,00:41:13,6.6,00:09:08,140,373,1.62,298,-0.3%,410,-393,75,181,100,85,3,-15
11/26/2011 8:23:14 AM,Running/Walking: Trail,,4.14,00:38:36,6.4,00:09:19,140,352,1.53,289,0.1%,485,-503,70,150,100,85,3,-15
11/20/2011 4:12:45 PM,Running/Walking,,10.26,01:26:29,7.1,00:08:25,140,269,1.17,262,0.0%,3,-2,158,197,124,89,-16,-35
11/20/2011 11:01:12 AM,Running/Walking: Race,PA XC Championships,6.09,00:44:07,8.3,00:07:14,160,361,1.57,339,0.0%,212,-186,122,181,124,89,-16,-35
11/19/2011 8:31:30 AM,Running/Walking,,3.20,00:25:31,7.5,00:07:58,150,292,1.27,,0.0%,212,-223,58,68,99,83,-19,-16
11/17/2011 5:18:29 PM,Running/Walking,,4.39,00:37:58,6.9,00:08:39,130,259,1.13,253,0.0%,,,56,80,112,85,-28,-27
11/17/2011 9:06:48 AM,Running/Walking,,1.56,00:13:29,6.9,00:08:38,130,260,1.13,253,0.0%,,,20,29,112,85,-28,-27
11/17/2011 8:05:45 AM,Skating,,4.27,00:22:03,11.6,00:05:09,,,,,0.0%,,,0,0,112,85,-28,-27
11/16/2011 4:47:29 PM,Running/Walking,,4.37,00:36:48,7.1,00:08:24,138,268,1.17,263,0.0%,,,60,83,112,84,-29,-28
11/16/2011 7:28:04 AM,Running/Walking,,1.57,00:13:59,6.7,00:08:53,125,245,1.06,242,0.0%,,,16,26,112,84,-29,-28
11/15/2011 5:42:56 PM,Running/Walking: Speedwork,,7.49,01:06:23,6.8,00:08:51,140,268,1.16,246,0.0%,,-6,121,149,112,84,-25,-29
11/15/2011 9:01:52 AM,Running/Walking,,1.02,00:09:12,6.6,00:09:01,,238,1.03,236,0.0%,,,0,16,112,84,-25,-29
11/15/2011 7:58:50 AM,Skating,,7.83,00:42:42,11.0,00:05:27,,,,,0.0%,,,0,0,112,84,-25,-29
11/14/2011 6:30:17 PM,Running/Walking,,3.06,00:28:01,6.6,00:09:08,125,240,1.04,233,0.0%,,,33,51,107,82,-26,-25
11/14/2011 12:56:52 PM,Running/Walking,,3.05,00:26:21,7.0,00:08:37,135,258,1.12,253,0.0%,,,43,55,107,82,-26,-25
11/13/2011 9:04:33 AM,Running/Walking: Trail,,11.56,02:09:26.8000000,5.4,00:11:11,125,232,1.01,,0.0%,3104,-3285,150,219,107,82,-17,-26
11/12/2011 9:10:07 AM,Running/Walking: Tempo,,5.00,00:37:41,8.0,00:07:32,155,329,1.43,312,0.0%,,,94,128,96,79,-15,-17
11/10/2011 5:39:35 PM,Running/Walking,,8.26,01:08:55,7.2,00:08:20,136,281,1.22,271,0.0%,6,-10,114,168,102,79,-16,-23
11/10/2011 5:57:56 AM,Running/Walking,,1.56,00:14:27,6.5,00:09:15,125,236,1.03,229,0.0%,,,17,25,102,79,-16,-23
11/9/2011 5:32:31 PM,Running/Walking,,3.85,00:33:26,6.9,00:08:40,130,261,1.13,253,0.0%,,,49,72,93,77,-15,-16
11/9/2011 6:32:38 AM,Running/Walking,,2.01,00:18:25,6.6,00:09:08,125,242,1.05,234,0.1%,,,21,34,93,77,-15,-16
11/8/2011 6:00:00 PM,Running/Walking: Speedwork,,8.50,01:05:00,7.8,00:07:38,150,,,,,,,147,0,92,76,-21,-15
11/8/2011 10:58:40 AM,Running/Walking,,1.60,00:14:35,6.6,00:09:05,125,246,1.07,237,0.0%,,,17,28,92,76,-21,-15
11/7/2011 6:12:23 PM,Running/Walking,,3.01,00:27:46,6.5,00:09:13,125,238,1.03,232,0.0%,,,32,50,98,77,-24,-21
11/7/2011 8:53:47 AM,Running/Walking,,1.02,00:09:20,6.6,00:09:09,125,242,1.05,235,-0.1%,,,11,17,98,77,-24,-21
11/7/2011 7:55:00 AM,Skating,,7.00,00:40:00,10.5,00:05:42,,,,,,,,0,0,98,77,-24,-21
11/6/2011 7:06:37 AM,Running/Walking,,10.29,01:36:46,6.4,00:09:24,123,234,1.02,225,0.1%,6,-3,114,165,101,78,-19,-24
11/5/2011 6:53:06 PM,Running/Walking,,5.12,00:46:41,6.6,00:09:06,120,236,1.03,232,0.0%,,,48,82,95,76,-11,-19
